INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,IS RECURRING,PROCESSED TIMESTAMP
MRESPINAL_MUNOZ_NJ,MIERCOLES DE MAMASOTAS,2026-03-25,9:00 PM,412 LOUNGE,PATERSON,NORTH,GET READY FOR THE PARTY OF THE WEEK AT MAMASOTAS WEDNESDAY!,https://www.instagram.com/p/DWQsElHAu6P/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/655885622_18575825878050651_503030670824457234_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gG2hVyi5hwAD4vBun5VkLGp6hq0l13bwGTzMjeDH6BYv7oDDdL8_IEtRMIFwOO14OU&_nc_ohc=BMl8vQkU1aMQ7kNvwE7TCpY&_nc_gid=jGoSvAoKWzymyzcUWJ53jw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afxac_jkQG9uZnLDBHbo_nN8bngLGrO8r7rTxTbD6qLFEg&oe=69CB5A10&_nc_sid=10d13b,https://www.instagram.com/p/DWQsElHAu6P/,https://www.instagram.com/mrespinal_munoz_nj/,PARTY,MRESPINAL MUNOZ,"A CASA LLENA — EL PARTY MÁS DURO DE LA SEMANA 💃 RITMO, ENERGÍA Y FLOW TODA LA NOCHE","@DJ_INFAMUSIC, @FIVESTARSDJ, @DJSHAKIRAX",,1,3859778709426990735,True,False,False,2026-03-26 22:03:03
412_LOUNGE_NJ,MIÉRCOLES DE MAMASOTAS,2026-03-25,9:00 PM,412 LOUNGE NJ,PATERSON,NORTH,GET READY FOR THE WILDEST PARTY OF THE WEEK AT 412 LOUNGE NJ!,https://www.instagram.com/p/DWSjeQzjIcR/,https://scontent-sjc3-1.cdninstagram.com/v/t51.71878-15/656291260_1518015929730854_8864332292786026635_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-sjc3-1.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gFQ5Ce3Cq1mZ3ciwKCsInphLzGNg6Yfoow-oUhblz2dt-xP0p1HmIdMyQRs6MIGycI&_nc_ohc=xIbUfqmh-4kQ7kNvwH9lXES&_nc_gid=iXT2YSnDM_-xmtHWBIos7A&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyVd41_hw6orkZkaSHt130fb238kSz5eHhxucjdk3Tp4w&oe=69CB550E&_nc_sid=10d13b,https://www.instagram.com/p/DWSjeQzjIcR/,https://www.instagram.com/412_lounge_nj/,PARTY,412 LOUNGE NJ,"¡MIÉRCOLES DE MAMASOTAS EN 412 LOUNGE! EL PARTY MÁS DURO DE LA SEMANA CON @DJ_INFAMUSIC, @FIVESTARSDJ Y @DJSHAKIRAX. RITMO, ENERGÍA Y FLOW TODA LA NOCHE.","@DJ_INFAMUSIC, @FIVESTARSDJ, @DJSHAKIRAX",,1,3860303841866843921,False,False,False,2026-03-26 22:03:03
MRESPINAL_MUNOZ_NJ,DOMINGOS DE UKI UKI,2026-03-22,9:00 PM,412 LOUNGE,PATERSON,NORTH,EXPERIENCE THE HOTTEST VIBE IN NEW JERSEY THIS SUNDAY AT 412 LOUNGE!,https://www.instagram.com/p/DWJPEcVglKI/,https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/655540684_18574758100050651_5552659680131165738_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gF047rHQozilp4rBqNIEhyktByvcipeAV1I2ZbrdTObz9ZY4qUMM6q9WudrL49Vodw&_nc_ohc=hEyEQJRFne8Q7kNvwHNgiBf&_nc_gid=N1kyyzGiDr2LdFokpTeZkw&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwGptgcZ6j4o0k1PwXgNlRqaEjBkRjSvYgGdeSUubLi3g&oe=69CB6B80&_nc_sid=10d13b,https://www.instagram.com/p/DWJPEcVglKI/,https://www.instagram.com/mrespinal_munoz_nj/,CLUB NIGHT,MRESPINAL MUNOZ,LA VIBRA MÁS ENCENDIDA DE NEW JERSEY ESTÁ AQUÍ. ¡PREPÁRATE PA’ NO SALIR DE LA PISTA! ESPECIALES DE BOTELLAS TODA LA NOCHE. ¡ARMA TU CORILLO Y CELEBRA CON ESTILO!,"['@dj_chulo__official', '@djjaykila']",,0.9,3857680831820747400,True,False,False,2026-03-26 22:03:03
MRESPINAL_MUNOZ_NJ,VIERNES DE CONTRABANDO,2026-03-27,9:00 PM,412 LOUNGE PATERSON,PATERSON,NORTH,GET READY FOR VIERNES DE CONTRABANDO - IT'S GOING TO BE A PACKED HOUSE!,https://www.instagram.com/p/DWWGGn3gprF/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/657267644_18576427564050651_7361727019008908564_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gF3sFKDerE4KW_5-PYXN5Yz1jfpmk6zvIxar9KxXwdOgxWCZtx0A6FUu7S98gS5xZM&_nc_ohc=qnZf4RixeWsQ7kNvwEicY6h&_nc_gid=qoIpkuhp4ZYOfvUYyXnGrg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afx3w6CqvL-hq60J6yPw0rJtpiIKIseVru2Zj9wGpgaqMg&oe=69CB7034&_nc_sid=10d13b,https://www.instagram.com/p/DWWGGn3gprF/,https://www.instagram.com/mrespinal_munoz_nj/,MUSIC,MRESPINAL MUNOZ,"VIERNES DE CONTRABANDO RETURNS FOR A PACKED HOUSE EVENT. FEATURING DJS @DJ_LUILLY, @KITIFLOWDJ, AND DJ_MAGIA. DOORS OPEN AT 9 PM AND CLOSE AT 3 AM. INFO & RSVP: (973) 576-5016 OR DM.","['@dj_luilly', '@kitiflowdj', 'dj_magia']",,0.9,3861300573919943365,True,False,False,2026-03-26 22:03:03
MRESPINAL_MUNOZ_NJ,SÁBADO POR EL RESPETO,2026-03-21,9:00 PM,412 LOUNGE PATERSON,PATERSON,NORTH,EXPERIENCE THE HOTTEST RUMBA IN NJ WITH DJ CHULO AND DJ CARAMELO!,https://www.instagram.com/p/DWIC6G3jbVG/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/655662579_18574656829050651_4124101757718000071_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=103&_nc_oc=Q6cZ2gGG5XXOs_d-LfchH0-ObpJISBt3AjeijvALiNq9XKYq3U9u0MVRHn42zk3RpYddsjo&_nc_ohc=adzDbWoqlYEQ7kNvwH2LJH_&_nc_gid=BeNhyHvfRM6wBXCjbRosGA&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfyM7O843vaufDBo2Ly9co0Xekuvrqu5hQ5PIMzdbzbB7w&oe=69CB5459&_nc_sid=10d13b,https://www.instagram.com/p/DWIC6G3jbVG/,https://www.instagram.com/mrespinal_munoz_nj/,MUSIC,MRESPINAL MUNOZ,"SÁBADO POR EL RESPETO EN @412LOUNGEPATERSON CON @DJ_CHULO__OFFICIAL ❌ @DJCARAMELOEVENTS @DJCARAMELO1. BOTELLAS EN ESPECIAL ANTES DE LAS 11PM! LA RUMBA MÁS ENCENDIDA DE NJ! BUENA MÚSICA, ENERGÍA Y RESPETO!","['@dj_chulo__official', '@djcarameloevents', '@djcaramelo1']",BOTTLE SPECIALS BEFORE 11 PM,0.9,3857345870039987526,True,False,False,2026-03-26 22:03:03
BBPSKATING,STITCH SKATE NIGHT,2026-04-04,3:00 PM,BRANCH BROOK SKATING RINK,NEWARK,NORTH,ROLL WITH STITCH AND THE FAMILY FOR A FUN-FILLED SKATE NIGHT!,https://www.instagram.com/p/DWPygLnAAVd/,https://scontent-lax3-2.cdninstagram.com/v/t51.82787-15/655228931_18578407210029570_4872660177740822983_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gGLdmyICzO_jlG9TNnXqVCXEnM0-0AQ72TKzfg0ehE-HVhJR0XOPfURv5Vef5kkx_Y&_nc_ohc=tdVwlDekTwwQ7kNvwHalHSg&_nc_gid=kOR_6c-JurdIC2tto5buaQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Afw6XCa5x2xPht0zgeNMtALfrMXBljI1pU4V-vIfyAIxHQ&oe=69CB739B&_nc_sid=10d13b,https://www.instagram.com/p/DWPygLnAAVd/,https://www.instagram.com/bbpskating/,FAMILY EVENT,BBP ROLLER SKATING CENTER,"JOIN US FOR A STITCH SKATE NIGHT FULL OF FUN, MUSIC, AND GOOD VIBES! COME MEET STITCH, ENJOY CAFE SPECIALS & MORE!",STITCH,$15 ONLINE | $17 AT THE DOOR,1,3859525519494088029,True,False,False,2026-03-26 22:03:03
DJBISHOPCNJ,DJ BISHOP AT MADISON MODERN,2026-03-26,7:00 PM,MADISON MODERN SOCIAL,OLD BRIDGE,CENTRAL,GROOVE INTO YOUR THURSDAY WITH DJ BISHOP AT MADISON MODERN!,https://www.instagram.com/p/DWWuq2XEa2B/,https://scontent-hou1-1.cdninstagram.com/v/t51.71878-15/658080579_1616019943063881_2103162428522943213_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gGGLtIy-RrH-5wt3gWXKOfu-yIUzOI13w6JIcwxcW4kQuTHOWiX_UuqXbmGilL91ek&_nc_ohc=PyLJU4_bD48Q7kNvwGkd_l6&_nc_gid=3PyNwwPz0ZBqqOX6sDpyvQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwSu9FV-GCL5FzIf691ccKierJHySdiebIUSiMDpcZsXw&oe=69CB6A57&_nc_sid=10d13b,https://www.instagram.com/p/DWWuq2XEa2B/,https://www.instagram.com/djbishopcnj/,DJ SET,BISHOP♗,DJ BISHOP PERFORMANCE AT MADISON MODERN SOCIAL.,@DJBISHOPCNJ,,0.9,3861478985243405697,True,True,False,2026-03-26 22:03:03
DJBISHOPCNJ,DJ BISHOP AT JAMAGRILLE,2026-03-27,9:30 PM,JAMAGRILLE SPORTS BAR AND LOUNGE,PERTH AMBOY,CENTRAL,FRIDAY NIGHT VIBES WITH DJ BISHOP AT JAMAGRILLE!,https://www.instagram.com/p/DWWuq2XEa2B/,https://scontent-hou1-1.cdninstagram.com/v/t51.71878-15/658080579_1616019943063881_2103162428522943213_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gGGLtIy-RrH-5wt3gWXKOfu-yIUzOI13w6JIcwxcW4kQuTHOWiX_UuqXbmGilL91ek&_nc_ohc=PyLJU4_bD48Q7kNvwGkd_l6&_nc_gid=3PyNwwPz0ZBqqOX6sDpyvQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwSu9FV-GCL5FzIf691ccKierJHySdiebIUSiMDpcZsXw&oe=69CB6A57&_nc_sid=10d13b,https://www.instagram.com/p/DWWuq2XEa2B/,https://www.instagram.com/djbishopcnj/,DJ SET,BISHOP♗,DJ BISHOP PERFORMANCE AT JAMAGRILLE SPORTS BAR AND LOUNGE.,@DJBISHOPCNJ,,0.9,3861478985243405697,True,True,False,2026-03-26 22:03:03
DJBISHOPCNJ,DJ BISHOP AT SOLE PERFORMANCE,2026-03-28,5:00 PM,SOLE PERFORMANCE,OLD BRIDGE,CENTRAL,SATURDAY BEATS BY DJ BISHOP AT SOLE PERFORMANCE!,https://www.instagram.com/p/DWWuq2XEa2B/,https://scontent-hou1-1.cdninstagram.com/v/t51.71878-15/658080579_1616019943063881_2103162428522943213_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gGGLtIy-RrH-5wt3gWXKOfu-yIUzOI13w6JIcwxcW4kQuTHOWiX_UuqXbmGilL91ek&_nc_ohc=PyLJU4_bD48Q7kNvwGkd_l6&_nc_gid=3PyNwwPz0ZBqqOX6sDpyvQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwSu9FV-GCL5FzIf691ccKierJHySdiebIUSiMDpcZsXw&oe=69CB6A57&_nc_sid=10d13b,https://www.instagram.com/p/DWWuq2XEa2B/,https://www.instagram.com/djbishopcnj/,DJ SET,BISHOP♗,DJ BISHOP PERFORMANCE AT SOLE PERFORMANCE.,@DJBISHOPCNJ,,0.9,3861478985243405697,True,True,False,2026-03-26 22:03:03
DJBISHOPCNJ,DJ BISHOP AT SAVU,2026-03-29,12:00 PM,SAVU,PHILADELPHIA,,SUNDAY FUNDAY WITH DJ BISHOP AT SAVU IN PHILLY!,https://www.instagram.com/p/DWWuq2XEa2B/,https://scontent-hou1-1.cdninstagram.com/v/t51.71878-15/658080579_1616019943063881_2103162428522943213_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-hou1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gGGLtIy-RrH-5wt3gWXKOfu-yIUzOI13w6JIcwxcW4kQuTHOWiX_UuqXbmGilL91ek&_nc_ohc=PyLJU4_bD48Q7kNvwGkd_l6&_nc_gid=3PyNwwPz0ZBqqOX6sDpyvQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfwSu9FV-GCL5FzIf691ccKierJHySdiebIUSiMDpcZsXw&oe=69CB6A57&_nc_sid=10d13b,https://www.instagram.com/p/DWWuq2XEa2B/,https://www.instagram.com/djbishopcnj/,DJ SET,BISHOP♗,DJ BISHOP PERFORMANCE AT SAVU.,@DJBISHOPCNJ,,0.9,3861478985243405697,True,True,False,2026-03-26 22:03:03
