INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,IS RECURRING,PROCESSED TIMESTAMP
CRABBAEMAPLEWOOD,STUFFED CHICKEN SPECIAL,2026-04-24,,CRABBAE,MAPLEWOOD,CENTRAL,EXPERIENCE THE DELICIOUS STUFFED CHICKEN AT CRABBAE TODAY!,https://www.instagram.com/p/DXg9mviB7YS/,https://scontent-det1-1.cdninstagram.com/v/t51.71878-15/673798981_1351646000109525_2374155187350729431_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gFLbynvUj-a7jwltS7bnTSWB5xOxWejzCfiFgmPCFkD8VULF1IxdPe7sSqzwinQ26o&_nc_ohc=MiLullH9pPoQ7kNvwE724ii&_nc_gid=5baKibdx7rc7mi0jykianQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4ExRLrqkWeQmxmVvxZ0Ga5lNefc5Qaqb0R3zYt5p916Q&oe=69F9C9A3&_nc_sid=10d13b,https://www.instagram.com/p/DXg9mviB7YS/,https://www.instagram.com/crabbaemaplewood/,FOOD SPECIAL,165 FRANKLIN TERRACE MAPLEWOOD NJ,OUR STUFFED CHICKEN (STUFFED ORGANIC CORNISH HEN) LOADED WITH CREAMY RASTA PASTA AND MAC & CHEESE IS A WHOLE EXPERIENCE. THIS PLATE IS HEAVY—YOU CAN EASILY FEED TWO PEOPLE. DON’T FORGET TO ADD THAT HOT SAUCE OR YOUR FAVORITE DIPPING SAUCE… IT TAKES IT TO ANOTHER LEVEL.,,,0.8,3882373822007457298,False,False,False,2026-04-30 23:35:26
RNBSPADES,RNB SPADES TOURNAMENT,2026-06-13,4:00 PM,DREAM UPSCALE LOUNGE,LINDEN,CENTRAL,GET READY FOR AN EPIC RNB SPADES TOURNAMENT WITH AMAZING PRIZES!,https://www.instagram.com/p/DXsalkjDG4z/,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/682625478_18084969452151739_1267777170693216579_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFQgyFPHFFGm7Pte_2pn24lv0cO1m5dl2kQGEAmfhrkcVTZWlDNDkaB4xIUgnlM32w&_nc_ohc=8W4tCidgKyIQ7kNvwGq1m_2&_nc_gid=tXqx7GuHUY0aESF4PPJ7IQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af6IDuR1rqpeWZb_oWQsA61JJY5uYWGP3OFE1yIA7iXGqQ&oe=69F9C1CA&_nc_sid=10d13b,https://www.instagram.com/p/DXsalkjDG4z/,https://www.instagram.com/rnbspades/,TOURNAMENT,RNB SPADES,ACE DOWN. RULES ANNOUNCED UPON ARRIVAL. PURCHASE $50 TEAM PARTICIPATION FEE TO #RESERVE YOUR SPOT ON #EVENTBRITE LINK IN #BIO ON SALE MAY 1ST. $10 ENTRY DONATION FOR THE GOOD ENERGY VIBES. BRUNCH MENU AVAILABLE.,DJ VIRGO,$50 TEAM PARTICIPATION FEE / $10 ENTRY DONATION,0.9,3885597509586546227,True,False,False,2026-04-30 23:35:26
DWNTWNMONTCLAIR,STAND UP COMEDY NIGHT,2026-04-30,7:30 PM,ALLEGORY,MONTCLAIR,NORTH,GET READY FOR BIG LAUGHS AT THIS WEEK'S STAND UP COMEDY NIGHT!,https://www.instagram.com/p/DXra4eUjoEC/,https://scontent-det1-1.cdninstagram.com/v/t51.82787-15/681506298_17926568325322735_8572132625028861414_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_ht=scontent-det1-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gHywH3Wf-mgOi5qkLn8hU98Nc37fYSExthoW6uh_pjfy0xfaFlXH9d02hvyLjfVyVE&_nc_ohc=q9eyZ7afMckQ7kNvwGl0sPt&_nc_gid=cv2YaBSIsjAVDW3pw_pW7Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af6CFE90Mf8ruV0dvxv5wei20eZoWCZdAsljL5nrs4mHEg&oe=69F9D00E&_nc_sid=10d13b,https://www.instagram.com/p/DXra4eUjoEC/,https://www.instagram.com/dwntwnmontclair/,COMEDY,DOWNTOWN MONTCLAIR,OUR ALL NEW STAND UP COMEDY NIGHT SERIES CONTINUES WITH ANOTHER INCREDIBLE LINEUP. 21+ • BIG LAUGHS • REAL STAND-UP.,"LIZZY CASSIDY, GREG STONE, SAM EVANS, KAREN KRENTS (HOST)",$25,0.9,3885317333594308866,True,False,False,2026-04-30 23:35:26
BLENDEDFLAVORS,MOTHER'S DAY BRUNCH W/ DJ MORAE,2026-05-10,1:00 PM,BLENDED FLAVORS LLC,LINDEN,CENTRAL,CELEBRATE MOM WITH A DELICIOUS MOTHER'S DAY BRUNCH AND BEATS BY DJ MORAE!,https://www.instagram.com/p/DXrjG2Mjh4z/,https://scontent-lax3-2.cdninstagram.com/v/t51.82787-15/681978034_18371763424201536_136375680800993426_n.jpg?stp=dst-jpg_e15_fr_s1080x1080_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gF-WSYDGns8WNT6kLQg55HYe4EErfxYIYx1VQX5X6ZEY_ehQ0mqGBf1VDsf_Ci9qOE&_nc_ohc=yYj3tO2z6oIQ7kNvwEA-hdI&_nc_gid=PLTXRLk2QmVdHt1l6ZrKpA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4x8XtvYxOWTw_3dpaTZ0jmmCHM007LsZUDRdoEP6mV8A&oe=69F9A1E4&_nc_sid=10d13b,https://www.instagram.com/p/DXrjG2Mjh4z/,https://www.instagram.com/blendedflavors/,BRUNCH,BLENDED FLAVORS RESTAURANT,"MOTHER'S DAY BRUNCH WITH DJ MORAE. BRING MOM, GRANDMA, AND THE WHOLE FAMILY.",@DJ_MORAE,,1.0,3885353505674632755,True,False,False,2026-04-30 23:35:26
CHOP.LIFE.CREW,JERSEY CITY EXPERIENCE YACHT PARTY,2026-05-16,10:30 PM,LIBERTY LANDING MARINA,JERSEY CITY,NORTH,SAIL INTO THE NIGHT WITH THE ULTIMATE JERSEY CITY YACHT PARTY!,https://www.instagram.com/p/DXp_7-oleAA/,https://scontent-ord5-1.cdninstagram.com/v/t51.82787-15/682984909_18518665342074493_2443190279774473625_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_ht=scontent-ord5-1.cdninstagram.com&_nc_cat=101&_nc_oc=Q6cZ2gH_QisHGYi2sxWeJ6X-F-xusHtOOk4oYB3lxy9kM3tnVq8o1FrEIHz7QWPvwMgvuvM&_nc_ohc=BUh73GKdGGsQ7kNvwFNyp7z&_nc_gid=BRFWms7OD34P4YQJ5tdM6Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4tYdFLuGzmLckSMQgKCl0KdoGEkjfzQZ4w43GJaWoYeQ&oe=69F9C28F&_nc_sid=10d13b,https://www.instagram.com/p/DXp_7-oleAA/,https://www.instagram.com/chop.life.crew/,PARTY,CLC MARKETING GROUP LLC 🌍,"JERSEY CITY EXPERIENCE YACHT PARTY FEATURING INTERNATIONAL SOUNDS (AFRO BEATS, HIP HOP, DEMBOW, RNB + MORE). MUSIC BY NJ TOP DJS.",,,1,3884917352215994368,True,False,False,2026-04-30 23:35:26
BURNSIDE_MANOR,BURNSIDE MANOR AT CROSSROADS,2026-05-09,6:00 PM,CROSSROADS,GARWOOD,CENTRAL,CATCH BURNSIDE MANOR AND FRIENDS LIVE AT CROSSROADS THIS MAY!,https://www.instagram.com/p/DXu1F9jEc44/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/684069320_17988389813991139_9107740809082710858_n.jpg?stp=dst-jpg_e35_s1080x1080_sh2.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gGn9psXDNxi9wEXbZQnfJvzudetXfeAwBO1mVL2fppDGZc2kOXijkojh2o0fkAVjoJ5U4YNmlmGjwF52i1O3jbM&_nc_ohc=I3Q82_2KI8IQ7kNvwFQcMlA&_nc_gid=ODvPZD3wlrvcOksWxrI2rw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af4Cj_7ENzf1Y6r_-bqQtLE-pKGi_eMGth0A1Pu_QoPvUA&oe=69F9A412&_nc_sid=10d13b,https://www.instagram.com/p/DXu1F9jEc44/,https://www.instagram.com/burnside_manor/,CONCERT,,"LINEUP: @SAYITAINTSCORCHONJ (6-7 PM), BURNSIDE MANOR (7:30-8:30 PM), @THEREFLUXCAPACITORS (8:45-10 PM), @CALIGULABLUSHED.SMITHSTRIBUTE (10 PM).","['@sayitaintscorchonj', 'Burnside Manor', '@therefluxcapacitors', '@caligulablushed.smithstribute']",$10,0.9,3886277034616409656,True,False,False,2026-04-30 23:35:26
ATLANTICCITYPUBLICARTS,OUTSIDE LINES: JUNE,2026-06-05,2:00 PM,NOYES ARTS GARAGE OF STOCKTON UNIVERSITY,ATLANTIC CITY,SOUTH,JOIN US FOR A FREE COMMUNITY MEETUP AT THE NOYES ARTS GARAGE TO SPARK CONNECTION AND CONVERSATION WITH ARTISTS AND NEIGHBORS!,https://www.instagram.com/p/DXrf2JUjUTE/,https://scontent-lga3-1.cdninstagram.com/v/t39.30808-6/679822047_1544784554318567_8568828910432889809_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gGQggYeq8q6whsk8CZhrCgrK1EQUwQbN5scGgRGrH-XKA-gNsPQWAMx3tPVENfannQ&_nc_ohc=yGnHZLdG96wQ7kNvwHgxHTL&_nc_gid=4Fpq1QxZQ8ENvUQOx7mmtw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af5VTNFyHOdSW-xTIzx_mUdWtGmMnrhn-kvJh8z_bi3mzQ&oe=69F9C4F9&_nc_sid=10d13b,https://www.instagram.com/p/DXrf2JUjUTE/,https://www.instagram.com/atlanticcitypublicarts/,COMMUNITY MEETUP,ATLANTIC CITY ARTS FOUNDATION,"DROP IN FOR THIS FREE COMMUNITY MEETUP, CONVENING ARTISTS, NEIGHBORS, COLLABORATORS, AND THE CURIOUS! MINI INFO SESSION FOR 48 BLOCKS FESTIVAL 2026 APPLICATIONS WILL BE OFFERED. INFORMAL AND INCLUSIVE SPACE TO SPARK CONNECTION AND CONVERSATION IRL. NO PRESSURE, NO EXPECTATIONS. JUST CONNECTION AND COMMUNITY.",,FREE,1,3885339163839251652,True,False,False,2026-04-30 23:35:26
ATLANTICCITYPUBLICARTS,OUTSIDE LINES: AUGUST,2026-08-28,,FISHERMAN'S PARK,ATLANTIC CITY,SOUTH,CONNECT WITH THE COMMUNITY AT FISHERMAN'S PARK FOR THE NEXT OUTSIDE LINES EVENT!,https://www.instagram.com/p/DXrf2JUjUTE/,https://scontent-lga3-1.cdninstagram.com/v/t39.30808-6/679822047_1544784554318567_8568828910432889809_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gGQggYeq8q6whsk8CZhrCgrK1EQUwQbN5scGgRGrH-XKA-gNsPQWAMx3tPVENfannQ&_nc_ohc=yGnHZLdG96wQ7kNvwHgxHTL&_nc_gid=4Fpq1QxZQ8ENvUQOx7mmtw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af5VTNFyHOdSW-xTIzx_mUdWtGmMnrhn-kvJh8z_bi3mzQ&oe=69F9C4F9&_nc_sid=10d13b,https://www.instagram.com/p/DXrf2JUjUTE/,https://www.instagram.com/atlanticcitypublicarts/,COMMUNITY MEETUP,ATLANTIC CITY ARTS FOUNDATION,"INFORMAL AND INCLUSIVE SPACE TO SPARK CONNECTION AND CONVERSATION IRL. NO PRESSURE, NO EXPECTATIONS. JUST CONNECTION AND COMMUNITY.",,,1,3885339163839251652,True,False,False,2026-04-30 23:35:26
ATLANTICCITYPUBLICARTS,OUTSIDE LINES: NOVEMBER,2026-11-12,,BAR 32 CHOCOLATE,ATLANTIC CITY,SOUTH,JOIN US FOR THE NEXT OUTSIDE LINES EVENT AT BAR 32 CHOCOLATE FOR CONNECTION AND COMMUNITY!,https://www.instagram.com/p/DXrf2JUjUTE/,https://scontent-lga3-1.cdninstagram.com/v/t39.30808-6/679822047_1544784554318567_8568828910432889809_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gGQggYeq8q6whsk8CZhrCgrK1EQUwQbN5scGgRGrH-XKA-gNsPQWAMx3tPVENfannQ&_nc_ohc=yGnHZLdG96wQ7kNvwHgxHTL&_nc_gid=4Fpq1QxZQ8ENvUQOx7mmtw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af5VTNFyHOdSW-xTIzx_mUdWtGmMnrhn-kvJh8z_bi3mzQ&oe=69F9C4F9&_nc_sid=10d13b,https://www.instagram.com/p/DXrf2JUjUTE/,https://www.instagram.com/atlanticcitypublicarts/,COMMUNITY MEETUP,ATLANTIC CITY ARTS FOUNDATION,"INFORMAL AND INCLUSIVE SPACE TO SPARK CONNECTION AND CONVERSATION IRL. NO PRESSURE, NO EXPECTATIONS. JUST CONNECTION AND COMMUNITY.",,,1,3885339163839251652,True,False,False,2026-04-30 23:35:26
ATLANTICCITYPUBLICARTS,48 BLOCKS FESTIVAL 2026 APPLICATIONS,2026-05-22,,NOYES ARTS GARAGE OF STOCKTON UNIVERSITY,ATLANTIC CITY,SOUTH,GET READY FOR THE 48 BLOCKS FESTIVAL 2026! APPLICATIONS OPEN MAY 22ND.,https://www.instagram.com/p/DXrf2JUjUTE/,https://scontent-lga3-1.cdninstagram.com/v/t39.30808-6/679822047_1544784554318567_8568828910432889809_n.jpg?stp=dst-jpg_e35_p1080x1080_sh2.08_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gGQggYeq8q6whsk8CZhrCgrK1EQUwQbN5scGgRGrH-XKA-gNsPQWAMx3tPVENfannQ&_nc_ohc=yGnHZLdG96wQ7kNvwHgxHTL&_nc_gid=4Fpq1QxZQ8ENvUQOx7mmtw&edm=APs17CUAAAAA&ccb=7-5&oh=00_Af5VTNFyHOdSW-xTIzx_mUdWtGmMnrhn-kvJh8z_bi3mzQ&oe=69F9C4F9&_nc_sid=10d13b,https://www.instagram.com/p/DXrf2JUjUTE/,https://www.instagram.com/atlanticcitypublicarts/,APPLICATION OPENING,ATLANTIC CITY ARTS FOUNDATION,48 BLOCKS FESTIVAL 2026 APPLICATIONS WILL OPEN ON MAY 22. A MINI INFO SESSION WILL BE OFFERED DURING OUTSIDE LINES ON JUNE 5.,,,1,3885339163839251652,True,False,False,2026-04-30 23:35:26
