INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,IS RECURRING,PROCESSED TIMESTAMP
RNBEANSCAFE,EARTH WORM DIRT CUP LATTE,2026-04-15,,R&BEANS COFFEE,AVENEL,CENTRAL,TASTE THE PLANET WITH OUR LIMITED-EDITION EARTH WORM DIRT CUP LATTE!,https://www.instagram.com/p/DXJzlxUx1AD/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/670534710_17959395504105367_1541302461249118191_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFxfRI7BatIwXGPYMlsXZT3Xd4BJHUBgZlRtbL4e3lBodfyygCXsk8lNQgWbkWrAog&_nc_ohc=FFDlelALRdAQ7kNvwG4jgnL&_nc_gid=6yC7ZSb3ItMABW71Lb4n8w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1DrD_9nrk_LYS9cH16vVtIfdkpIiHL1x9UIEgcpIgocw&oe=69E6E451&_nc_sid=10d13b,https://www.instagram.com/p/DXJzlxUx1AD/,https://www.instagram.com/rnbeanscafe/,FOOD SPECIAL,R&BEANS COFFEE,"OUR LIMITED EARTH DAY CREATION LAYERS RICH FLAVORS INTO EVERY SIP EARTHY, BOLD, AND BEAUTIFUL.",@KINGDEZCOPY,,5.0,3875855850283683843,True,False,False,2026-04-16 17:30:22
RNBEANSCAFE,EARTH WORM DIRT CUP LATTE,2026-04-16,,R&BEANS COFFEE,AVENEL,CENTRAL,TASTE THE PLANET WITH OUR LIMITED-EDITION EARTH WORM DIRT CUP LATTE!,https://www.instagram.com/p/DXJzlxUx1AD/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/670534710_17959395504105367_1541302461249118191_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFxfRI7BatIwXGPYMlsXZT3Xd4BJHUBgZlRtbL4e3lBodfyygCXsk8lNQgWbkWrAog&_nc_ohc=FFDlelALRdAQ7kNvwG4jgnL&_nc_gid=6yC7ZSb3ItMABW71Lb4n8w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1DrD_9nrk_LYS9cH16vVtIfdkpIiHL1x9UIEgcpIgocw&oe=69E6E451&_nc_sid=10d13b,https://www.instagram.com/p/DXJzlxUx1AD/,https://www.instagram.com/rnbeanscafe/,FOOD SPECIAL,R&BEANS COFFEE,"OUR LIMITED EARTH DAY CREATION LAYERS RICH FLAVORS INTO EVERY SIP EARTHY, BOLD, AND BEAUTIFUL.",@KINGDEZCOPY,,5.0,3875855850283683843,True,False,False,2026-04-16 17:30:22
RNBEANSCAFE,EARTH WORM DIRT CUP LATTE,2026-04-17,,R&BEANS COFFEE,AVENEL,CENTRAL,TASTE THE PLANET WITH OUR LIMITED-EDITION EARTH WORM DIRT CUP LATTE!,https://www.instagram.com/p/DXJzlxUx1AD/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/670534710_17959395504105367_1541302461249118191_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFxfRI7BatIwXGPYMlsXZT3Xd4BJHUBgZlRtbL4e3lBodfyygCXsk8lNQgWbkWrAog&_nc_ohc=FFDlelALRdAQ7kNvwG4jgnL&_nc_gid=6yC7ZSb3ItMABW71Lb4n8w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1DrD_9nrk_LYS9cH16vVtIfdkpIiHL1x9UIEgcpIgocw&oe=69E6E451&_nc_sid=10d13b,https://www.instagram.com/p/DXJzlxUx1AD/,https://www.instagram.com/rnbeanscafe/,FOOD SPECIAL,R&BEANS COFFEE,"OUR LIMITED EARTH DAY CREATION LAYERS RICH FLAVORS INTO EVERY SIP EARTHY, BOLD, AND BEAUTIFUL.",@KINGDEZCOPY,,5.0,3875855850283683843,True,False,False,2026-04-16 17:30:22
RNBEANSCAFE,EARTH WORM DIRT CUP LATTE,2026-04-18,,R&BEANS COFFEE,AVENEL,CENTRAL,TASTE THE PLANET WITH OUR LIMITED-EDITION EARTH WORM DIRT CUP LATTE!,https://www.instagram.com/p/DXJzlxUx1AD/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/670534710_17959395504105367_1541302461249118191_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFxfRI7BatIwXGPYMlsXZT3Xd4BJHUBgZlRtbL4e3lBodfyygCXsk8lNQgWbkWrAog&_nc_ohc=FFDlelALRdAQ7kNvwG4jgnL&_nc_gid=6yC7ZSb3ItMABW71Lb4n8w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1DrD_9nrk_LYS9cH16vVtIfdkpIiHL1x9UIEgcpIgocw&oe=69E6E451&_nc_sid=10d13b,https://www.instagram.com/p/DXJzlxUx1AD/,https://www.instagram.com/rnbeanscafe/,FOOD SPECIAL,R&BEANS COFFEE,"OUR LIMITED EARTH DAY CREATION LAYERS RICH FLAVORS INTO EVERY SIP EARTHY, BOLD, AND BEAUTIFUL.",@KINGDEZCOPY,,5.0,3875855850283683843,True,False,False,2026-04-16 17:30:22
RNBEANSCAFE,EARTH WORM DIRT CUP LATTE,2026-04-19,,R&BEANS COFFEE,AVENEL,CENTRAL,TASTE THE PLANET WITH OUR LIMITED-EDITION EARTH WORM DIRT CUP LATTE!,https://www.instagram.com/p/DXJzlxUx1AD/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/670534710_17959395504105367_1541302461249118191_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFxfRI7BatIwXGPYMlsXZT3Xd4BJHUBgZlRtbL4e3lBodfyygCXsk8lNQgWbkWrAog&_nc_ohc=FFDlelALRdAQ7kNvwG4jgnL&_nc_gid=6yC7ZSb3ItMABW71Lb4n8w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1DrD_9nrk_LYS9cH16vVtIfdkpIiHL1x9UIEgcpIgocw&oe=69E6E451&_nc_sid=10d13b,https://www.instagram.com/p/DXJzlxUx1AD/,https://www.instagram.com/rnbeanscafe/,FOOD SPECIAL,R&BEANS COFFEE,"OUR LIMITED EARTH DAY CREATION LAYERS RICH FLAVORS INTO EVERY SIP EARTHY, BOLD, AND BEAUTIFUL.",@KINGDEZCOPY,,5.0,3875855850283683843,True,False,False,2026-04-16 17:30:22
RNBEANSCAFE,EARTH WORM DIRT CUP LATTE,2026-04-20,,R&BEANS COFFEE,AVENEL,CENTRAL,TASTE THE PLANET WITH OUR LIMITED-EDITION EARTH WORM DIRT CUP LATTE!,https://www.instagram.com/p/DXJzlxUx1AD/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/670534710_17959395504105367_1541302461249118191_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFxfRI7BatIwXGPYMlsXZT3Xd4BJHUBgZlRtbL4e3lBodfyygCXsk8lNQgWbkWrAog&_nc_ohc=FFDlelALRdAQ7kNvwG4jgnL&_nc_gid=6yC7ZSb3ItMABW71Lb4n8w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1DrD_9nrk_LYS9cH16vVtIfdkpIiHL1x9UIEgcpIgocw&oe=69E6E451&_nc_sid=10d13b,https://www.instagram.com/p/DXJzlxUx1AD/,https://www.instagram.com/rnbeanscafe/,FOOD SPECIAL,R&BEANS COFFEE,"OUR LIMITED EARTH DAY CREATION LAYERS RICH FLAVORS INTO EVERY SIP EARTHY, BOLD, AND BEAUTIFUL.",@KINGDEZCOPY,,5.0,3875855850283683843,True,False,False,2026-04-16 17:30:22
RNBEANSCAFE,EARTH WORM DIRT CUP LATTE,2026-04-21,,R&BEANS COFFEE,AVENEL,CENTRAL,TASTE THE PLANET WITH OUR LIMITED-EDITION EARTH WORM DIRT CUP LATTE!,https://www.instagram.com/p/DXJzlxUx1AD/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/670534710_17959395504105367_1541302461249118191_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFxfRI7BatIwXGPYMlsXZT3Xd4BJHUBgZlRtbL4e3lBodfyygCXsk8lNQgWbkWrAog&_nc_ohc=FFDlelALRdAQ7kNvwG4jgnL&_nc_gid=6yC7ZSb3ItMABW71Lb4n8w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1DrD_9nrk_LYS9cH16vVtIfdkpIiHL1x9UIEgcpIgocw&oe=69E6E451&_nc_sid=10d13b,https://www.instagram.com/p/DXJzlxUx1AD/,https://www.instagram.com/rnbeanscafe/,FOOD SPECIAL,R&BEANS COFFEE,"OUR LIMITED EARTH DAY CREATION LAYERS RICH FLAVORS INTO EVERY SIP EARTHY, BOLD, AND BEAUTIFUL.",@KINGDEZCOPY,,5.0,3875855850283683843,True,False,False,2026-04-16 17:30:22
RNBEANSCAFE,EARTH WORM DIRT CUP LATTE,2026-04-22,,R&BEANS COFFEE,AVENEL,CENTRAL,TASTE THE PLANET WITH OUR LIMITED-EDITION EARTH WORM DIRT CUP LATTE!,https://www.instagram.com/p/DXJzlxUx1AD/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/670534710_17959395504105367_1541302461249118191_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFxfRI7BatIwXGPYMlsXZT3Xd4BJHUBgZlRtbL4e3lBodfyygCXsk8lNQgWbkWrAog&_nc_ohc=FFDlelALRdAQ7kNvwG4jgnL&_nc_gid=6yC7ZSb3ItMABW71Lb4n8w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1DrD_9nrk_LYS9cH16vVtIfdkpIiHL1x9UIEgcpIgocw&oe=69E6E451&_nc_sid=10d13b,https://www.instagram.com/p/DXJzlxUx1AD/,https://www.instagram.com/rnbeanscafe/,FOOD SPECIAL,R&BEANS COFFEE,"OUR LIMITED EARTH DAY CREATION LAYERS RICH FLAVORS INTO EVERY SIP EARTHY, BOLD, AND BEAUTIFUL.",@KINGDEZCOPY,,5.0,3875855850283683843,True,False,False,2026-04-16 17:30:22
RNBEANSCAFE,EARTH WORM DIRT CUP LATTE,2026-04-23,,R&BEANS COFFEE,AVENEL,CENTRAL,TASTE THE PLANET WITH OUR LIMITED-EDITION EARTH WORM DIRT CUP LATTE!,https://www.instagram.com/p/DXJzlxUx1AD/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/670534710_17959395504105367_1541302461249118191_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFxfRI7BatIwXGPYMlsXZT3Xd4BJHUBgZlRtbL4e3lBodfyygCXsk8lNQgWbkWrAog&_nc_ohc=FFDlelALRdAQ7kNvwG4jgnL&_nc_gid=6yC7ZSb3ItMABW71Lb4n8w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1DrD_9nrk_LYS9cH16vVtIfdkpIiHL1x9UIEgcpIgocw&oe=69E6E451&_nc_sid=10d13b,https://www.instagram.com/p/DXJzlxUx1AD/,https://www.instagram.com/rnbeanscafe/,FOOD SPECIAL,R&BEANS COFFEE,"OUR LIMITED EARTH DAY CREATION LAYERS RICH FLAVORS INTO EVERY SIP EARTHY, BOLD, AND BEAUTIFUL.",@KINGDEZCOPY,,5.0,3875855850283683843,True,False,False,2026-04-16 17:30:22
RNBEANSCAFE,EARTH WORM DIRT CUP LATTE,2026-04-24,,R&BEANS COFFEE,AVENEL,CENTRAL,TASTE THE PLANET WITH OUR LIMITED-EDITION EARTH WORM DIRT CUP LATTE!,https://www.instagram.com/p/DXJzlxUx1AD/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/670534710_17959395504105367_1541302461249118191_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=107&_nc_oc=Q6cZ2gFxfRI7BatIwXGPYMlsXZT3Xd4BJHUBgZlRtbL4e3lBodfyygCXsk8lNQgWbkWrAog&_nc_ohc=FFDlelALRdAQ7kNvwG4jgnL&_nc_gid=6yC7ZSb3ItMABW71Lb4n8w&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1DrD_9nrk_LYS9cH16vVtIfdkpIiHL1x9UIEgcpIgocw&oe=69E6E451&_nc_sid=10d13b,https://www.instagram.com/p/DXJzlxUx1AD/,https://www.instagram.com/rnbeanscafe/,FOOD SPECIAL,R&BEANS COFFEE,"OUR LIMITED EARTH DAY CREATION LAYERS RICH FLAVORS INTO EVERY SIP EARTHY, BOLD, AND BEAUTIFUL.",@KINGDEZCOPY,,5.0,3875855850283683843,True,False,False,2026-04-16 17:30:22
