event_name,date,start_time,venue_name,city,section_of_nj,newsletter_description,event_type,description,performer,price,confidence,is_recurring,instagram_handle,instagram_post_url,display_url,post_url,instagram_profile_url,account_name,post_id,had_ocr,from_calendar
Curtis Brothers Jazz Night,2026-05-01,8:00 PM,Brvsh Cul7ur3,Teaneck,North,Grammy-winning Curtis Brothers bring jazz vibes to Brvsh Cul7ur3!,Music,The Grammy-winning Curtis Brothers @luquesc and @caicurtis are bringing jazz vibes to the stage.,Curtis Brothers,,1,False,brvshcul7ur3,https://www.instagram.com/p/DXPR8loje3z/,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/671172413_18132496849543512_700916347375806402_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gGfoLaCJCTXrg9cdEZL7vuK_UnaDaiuMnEPTvYsuuehF0zIqGTZMAVEnIHmQhBh1P4&_nc_ohc=vYcgCdVeuRsQ7kNvwH8CIZH&_nc_gid=1tTDM3EWzcqxwWFAjKnN8Q&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3bAiDV3UxB0ZY3X0Z6IoKBznwNlDvpMYZCoQPtZ9bwHw&oe=69EFF761&_nc_sid=10d13b,https://www.instagram.com/p/DXPR8loje3z/,https://www.instagram.com/brvshcul7ur3/,Brvsh Cul7ur3,3877396734557416947,True,False
Grown Folks Comedy Day Show,2026-05-03,6:00 PM,Club Marlos,Irvington,Central,Laugh your Sunday away with the Grown Folks Comedy Day Show!,Comedy,"KAB Entertainment presents Grown Folks Comedy Day Show featuring Headliner Comedienne Mugga Phoenix, Dereal, Hosted by Desi Johnson, Music by CJ Craxx DJ Tameil. Doors open @ 5PM, Showtime @ 6PM. 2 Item Minimum.","Mugga Phoenix, Dereal, Desi Johnson, CJ Craxx, DJ Tameil",$20,0.8,False,official_clubmarlos,https://www.instagram.com/p/DXX7A5oDqTW/,https://scontent-iad6-1.cdninstagram.com/v/t51.71878-15/670660206_892437090518826_182452279334416383_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=106&_nc_oc=Q6cZ2gF5A0EcMvXI0X9Ch4K5bToXJFme5o5y9MI8EnyFp7XN2ZohEcUK0p8AUCRMPgZyzJo&_nc_ohc=uCSjP42refoQ7kNvwH7D7C-&_nc_gid=4932d7YFOS1cht2ICUa4Yg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3DIk-vq7KfykryBOgnx_j9St6Vkk6F0_wOkmRSXlXErg&oe=69EFEE8B&_nc_sid=10d13b,https://www.instagram.com/p/DXX7A5oDqTW/,https://www.instagram.com/official_clubmarlos/,Club Marlos,3879829150622459094,True,False
Live Jazz with Elliot Bernard,2026-04-29,7:00 PM,BRVSH CUL7UR3,Teaneck,North,Experience piano-driven jazz with Elliot Bernard and craft cocktails at BRVSH CUL7UR3!,Live Music,"Live jazz with Elliot Bernard. Piano-driven energy, great cocktails, and the right room.",Elliot Bernard,Tickets available at www.brvshcul7ur3.com,1,False,brvshcul7ur3,https://www.instagram.com/p/DXQCc_xEz1M/,https://scontent-atl3-1.cdninstagram.com/v/t51.82787-15/672337944_18132525661543512_7971956240824021873_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gHijDXP7Ocu3aGR-NyVddYNitPzg5PIjdLHKmFgzRNn-JdhmONORXZuPq2SGRvOgBw&_nc_ohc=LFVe0M4aC9oQ7kNvwH2IBwS&_nc_gid=MDFisTYtKkI7TZZIJ2yhgQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af00YGyS-1RvsUE4mMNDyDAB6XS-lPBuRC_Oiccrri98hQ&oe=69EFE40C&_nc_sid=10d13b,https://www.instagram.com/p/DXQCc_xEz1M/,https://www.instagram.com/brvshcul7ur3/,Brvsh Cul7ur3,3877610067873447244,True,False
FIFA World Cup HQ,2026-05-31,,Hudson Hall,Jersey City,North,Get ready for the FIFA World Cup - Hudson Hall is your HQ!,Sports Viewing,Hudson Hall becomes your FIFA World Cup headquarters.,,,0.8,False,hudsonhalljc,https://www.instagram.com/p/DXM0jsXACWc/,https://scontent-phl2-1.cdninstagram.com/v/t51.82787-15/670689765_18430669540191809_6051915347292037364_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-phl2-1.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gF3LesbXQjM95CxWUQXzD7niT2V8bGERbyFhf-RShw0wOYePLlXnDECCZKMBgkhT0k&_nc_ohc=WaFuLmfAbRkQ7kNvwEB56MA&_nc_gid=WnipkMYooq_cFtOrhTpf9g&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af21znFaHU1UgzPlgPmtee8gZRS48nrZgA3SyHuRQY1HQw&oe=69EFE747&_nc_sid=10d13b,https://www.instagram.com/p/DXM0jsXACWc/,https://www.instagram.com/hudsonhalljc/,Hudson Hall Jersey City,3876704530489943452,True,False
$2 Tuesday Party,2026-04-22,5:00 PM,Club Marlos,,,Celebrate $2 Tuesday at Club Marlos with drink specials and a free buffet for parties of 10+!,Party,"Book your FREE party on a $2 Tuesday!!!! It’s always a vibe🔥🔥Drink specials until 12am🔥🔥🔥 FREE BUFFET PARTY OF 10 OR MORE ""PARTY OF 10+ MORE NO EXCEPTIONS"" KITCHEN OPEN UNTIL 12:30 HOOKAH |$2 DRINKS 5PM- MUSIC POWERED BY MUSTAFAH OPEN TIL 2AM 12AM",Mustafah,$2 Drinks,1,True,official_clubmarlos,https://www.instagram.com/p/DXX7dvQlKLG/,https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/670908897_18583650400028517_6510602474017928249_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gGEk-vtRoSIjoTCeGYKty7ZukSvpf0vRnK-vDZtp-aHhRqdlyKOM77eL7rxoscdinY&_nc_ohc=NUfIGjIvOBgQ7kNvwFmJbPc&_nc_gid=Jf2EoWGh_a98mI2zFgrDeA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af3lCyHlmkPGfHK2QpHUnu5k-CdmEp4c14c3Usrk1Xe0gg&oe=69EFFB42&_nc_sid=10d13b,https://www.instagram.com/p/DXX7dvQlKLG/,https://www.instagram.com/official_clubmarlos/,Club Marlos,3879831132355994310,True,False
AfroTaco - Full Menu,2026-04-18,,AfroTaco,Newark,Central,"Get your fix at AfroTaco with our full menu including Snapper, Lamb, and Scallops!",Food Special,"Today we have the full menu!! Snapper, Lamb, Scallops and more!!!",,,0.9,False,afro_taco,https://www.instagram.com/p/DXRnaZpkVG7/,https://scontent-dfw5-2.cdninstagram.com/v/t51.71878-15/670289044_2148713255945064_5855298096578036371_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gE444_3cNy_bclL8AajFZFHbue6MeR0Y36GVZoOzPMWu0K3wHPX-L7GK91HFAfXl1w&_nc_ohc=wkmWI49SXvcQ7kNvwGVzosO&_nc_gid=GCH0-R6T5VfDsi5VOxRnvA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1ae2YjNQSUESZoPWfx8t1nVCKFRyJlAUeb8TRxlyFUfw&oe=69EFEBD7&_nc_sid=10d13b,https://www.instagram.com/p/DXRnaZpkVG7/,https://www.instagram.com/afro_taco/,Cliff Mills 973-803-3764,3878054092203971003,False,False
Maurice Mosley Live,2026-04-23,7:00 PM,BRVSH CUL7UR3,Teaneck,North,"Experience the dynamic, feel-driven sound of guitarist Maurice ""Jazz One"" Mosley live at Brvsh Cul7ur3!",live music,"Maurice ""Jazz One"" Mosley, a versatile guitarist and composer blending jazz tradition with modern groove and expression, delivers a dynamic, feel-driven sound. His approach draws from a wide range of influences, allowing him to move seamlessly between styles while staying rooted in the language of jazz.",Maurice Mosley,,0.8,False,brvshcul7ur3,https://www.instagram.com/p/DXM0GYTE9Wx/,https://scontent-mia5-2.cdninstagram.com/v/t51.82787-15/670589565_18132403282543512_3670024689184436762_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-mia5-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gEw3QOaoZxG7M7v87N9jLC41Ez3Sdrkhu3t-Qs0krOxDnUPRvzVMqJQfHtes6us33g&_nc_ohc=z-94Ged2-SEQ7kNvwEWfJO9&_nc_gid=kcrVX6a2n2VeeWiGc7zopA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2GY0jS5I3A4qpOMrPs2fgcUsvsLEE_lTomuiK-GMBV_A&oe=69F01076&_nc_sid=10d13b,https://www.instagram.com/p/DXM0GYTE9Wx/,https://www.instagram.com/brvshcul7ur3/,Brvsh Cul7ur3,3876702516084463025,True,False
Pete McCann Quartet LIVE,2026-04-24,8:00 PM,BRVSH CUL7UR3 CAFE & LOUNGE,Teaneck,North,Experience jazz excellence with Pete McCann and his quartet live at Brvsh Cul7ur3!,Live Music,"Pete McCann, who has worked with Grammy winners and global brands, will be performing live with his quartet.",Pete McCann Quartet,,0.9,False,brvshcul7ur3,https://www.instagram.com/p/DXPR9z1Empt/,https://scontent-lax3-2.cdninstagram.com/v/t51.82787-15/670874176_18132496870543512_399512964939535772_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-lax3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gEjEI0Vkz0oTV7-CnnmtOyMOmOOiM9PLT7FYlPNh-VB3TIQAPrGQTnED2pRTZNp3Bw&_nc_ohc=jwn6rLUgqWQQ7kNvwGClM7s&_nc_gid=bnGvyGkl4vmV6r9jG8MUBg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af11LrDjTK78CpWWDT_YYTBrmDuj83BxKN5Q8OP0cH6dxg&oe=69EFFC89&_nc_sid=10d13b,https://www.instagram.com/p/DXPR9z1Empt/,https://www.instagram.com/brvshcul7ur3/,Brvsh Cul7ur3,3877396818519288429,True,False
Capital City Cinema: Brave,2026-05-15,5:00 PM,Passage Theatre,Trenton,Central,Kick off your weekend with a screening of Brave!,Movie Screening,Movie screening of Brave as part of the Capital City Cinema series.,,Free (Eventbrite ticket required),0.9,False,funtrenton,https://www.instagram.com/p/DXcodIEgS7j/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/673078786_17961917289073646_5236904432760117473_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gG9p1SnG7geTIe3HR6DXue9jisfnKk0cYwE5xqpmM7pel2805j2pitvgHXlYAPezSQ&_nc_ohc=kVJyV7Fk7q4Q7kNvwF6YndT&_nc_gid=DO7c4w3ih7vGFMBRvWcCQw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1mFNBwWB-CzVMVMTP6jVV-PXvVYfrJkBJtiqL5cYtz7w&oe=69F00CF7&_nc_sid=10d13b,https://www.instagram.com/p/DXcodIEgS7j/,https://www.instagram.com/funtrenton/,City of Trenton Parks & Recreation,3881154902277304035,True,False
Capital City Cinema: Steel Magnolias,2026-05-16,12:00 PM,Passage Theatre,Trenton,Central,Enjoy a classic afternoon screening of Steel Magnolias!,Movie Screening,Movie screening of Steel Magnolias as part of the Capital City Cinema series.,,Free (Eventbrite ticket required),0.9,False,funtrenton,https://www.instagram.com/p/DXcodIEgS7j/,https://scontent-atl3-2.cdninstagram.com/v/t51.82787-15/673078786_17961917289073646_5236904432760117473_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=102&_nc_oc=Q6cZ2gG9p1SnG7geTIe3HR6DXue9jisfnKk0cYwE5xqpmM7pel2805j2pitvgHXlYAPezSQ&_nc_ohc=kVJyV7Fk7q4Q7kNvwF6YndT&_nc_gid=DO7c4w3ih7vGFMBRvWcCQw&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1mFNBwWB-CzVMVMTP6jVV-PXvVYfrJkBJtiqL5cYtz7w&oe=69F00CF7&_nc_sid=10d13b,https://www.instagram.com/p/DXcodIEgS7j/,https://www.instagram.com/funtrenton/,City of Trenton Parks & Recreation,3881154902277304035,True,False
