INSTAGRAM HANDLE,EVENT NAME,DATE,START TIME,VENUE NAME,CITY,SECTION OF NJ,NEWSLETTER DESCRIPTION,INSTAGRAM POST URL,DISPLAY URL,POST URL,INSTAGRAM PROFILE URL,EVENT TYPE,ACCOUNT NAME,DESCRIPTION,PERFORMER,PRICE,CONFIDENCE,POST ID,HAD OCR,FROM CALENDAR,IS RECURRING,PROCESSED TIMESTAMP
DJHOOD,DJ HOOD & FRIENDS PT 3,2026-05-16,10:00 PM,XOX PHILLY,PHILADELPHIA,,"GET READY FOR RAW JERSEY CLUB BOUNCE, HEAVY BASS, AND PURE CHAOS WITH DJ HOOD & FRIENDS!",https://www.instagram.com/p/DXhPUYAERFw/,https://scontent-iad6-1.cdninstagram.com/v/t51.71878-15/673887653_26512030398462900_5147927050267429093_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-iad6-1.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gGnnaWppDbp6Qs4oR5uxl45eS0RCf6nFeV1l9q6jeHT4WMmHnvXzLdyF8lz2JfFLNo&_nc_ohc=9y-F8SJDLGsQ7kNvwFMiEQR&_nc_gid=B2_cLoI1hWwKJOQEz0ukLQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1-_LytKnLX_pM9mlG5cwKMoKRQHOm23PRJ5ePwuKMINw&oe=69F5B0BB&_nc_sid=10d13b,https://www.instagram.com/p/DXhPUYAERFw/,https://www.instagram.com/djhood/,PARTY,DJ HOOD®,"UNDERGROUND ENERGY. NO LIMITS. RAW JERSEY CLUB BOUNCE, HEAVY BASS, AND NONSTOP DROPS. EXPECT A STACKED LINEUP, PACKED DANCE FLOOR, AND PURE CHAOS IN THE BEST WAY. THIS ISN’T JUST A PARTY — IT’S A TAKEOVER. PULL UP WITH YOUR CREW. STAY LATE.","DJ HOOD, BROX B2B L8NITE, ZOOBSTOOL, STARSTRUKDJ, DJ FROST BITE, K-DEUCEZ",,0.9,3882451724628201840,True,False,False,2026-04-28 00:49:28
NICK.GET2IT,EZZY OFFICIAL FIRST US PERFORMANCE,2026-05-15,9:00 PM,412 LOUNGE PATERSON,PATERSON,NORTH,EXPERIENCE EZZY OFFICIAL'S EXPLOSIVE FIRST-EVER US PERFORMANCE!,https://www.instagram.com/p/DXYGPHnxpqx/,https://scontent-ord5-2.cdninstagram.com/v/t51.82787-15/671763326_18458384344098053_6561251060516212328_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-ord5-2.cdninstagram.com&_nc_cat=105&_nc_oc=Q6cZ2gFl4CYJ2RqHHysbBwPmU2zO2eXb8ByxQxlyMX8j6ZnjcaQlSvhnZd6H9Meo5ds4cFE&_nc_ohc=RspuZ4yxyzMQ7kNvwHR326T&_nc_gid=Eogw2Jsxezat71yL5QGT7A&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2Eb2tV9RhsQ29E-IPuADr4sqAli5RmKnYNYHC9Bhqc8A&oe=69F5D4AD&_nc_sid=10d13b,https://www.instagram.com/p/DXYGPHnxpqx/,https://www.instagram.com/nick.get2it/,CONCERT,NICHOLAS ESPAILLAT,EZZY OFFICIAL ARRIVES IN THE USA FOR HIS FIRST-EVER PERFORMANCE IN THE COUNTRY. BEST DJS IN THE AREA WILL BE PROVIDING MUSIC ALL NIGHT LONG.,"['@ezzyrofficiallnew_', 'Best DJs of the Area']",,0.9,3879878506234419889,True,False,False,2026-04-28 00:49:28
412LOUNGEPATERSON,MIÉRCOLES DE MAMASOTAS,2026-04-22,9:00 PM,412 LOUNGE PATERSON,PATERSON,NORTH,GET READY FOR THE WILDEST PARTY OF THE WEEK AT 412 LOUNGE THIS WEDNESDAY!,https://www.instagram.com/p/DXX7zqsACh7/,https://scontent-lga3-3.cdninstagram.com/v/t51.71878-15/671191180_1240934874783784_4940758443732831063_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gFhsj4JvM-Y95sEjU-C3E35wNJg7rb9tE-tpMIHENr5xIGSlr5kIQxRi5ppwDIC4qQ&_nc_ohc=bRH7p5MFA-oQ7kNvwH71Hai&_nc_gid=2rgAOlgFSHtM5APQ-pxNDQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2d2RUbwzViZyoWO0rRjX8YvjFMifxA68AsyCnwWzQSBQ&oe=69F5DB92&_nc_sid=10d13b,https://www.instagram.com/p/DXX7zqsACh7/,https://www.instagram.com/412loungepaterson/,PARTY,412 LOUNGE PATERSON,"¡MIÉRCOLES DE MAMASOTAS EN 412 LOUNGE! EL PARTY MÁS DURO DE LA SEMANA. LA MÚSICA LA PONEN @DJ_INFAMUSIC ❌ @FIVESTARSDJ. RITMO, ENERGÍA Y FLOW TODA LA NOCHE. 412 MAIN ST, PATERSON, NJ. DE 9PM A 3AM.","DJ INFAMUSIC, FIVE STAR DJ",,0.9,3879832639275804795,True,False,False,2026-04-28 00:49:28
ICEBOXCLIVVV,GRADUATION AFTERPARTY,2026-05-15,10:00 PM,ROYCE SOCIAL HALL,ATLANTIC CITY,SOUTH,CELEBRATE YOUR GRADUATION WITH AN EPIC AFTERPARTY AT THE ROYCE!,https://www.instagram.com/p/DXkm-U7jhSe/,https://scontent-msp1-1.cdninstagram.com/v/t51.82787-15/682723746_18553332994071412_6400179363086198938_n.jpg?stp=dst-jpg_e35_s1080x1080_sh0.08_tt6&_nc_ht=scontent-msp1-1.cdninstagram.com&_nc_cat=104&_nc_oc=Q6cZ2gHreyauv0zQx-lNxwaVCloAMPY7gDaVT9daeQOTlDGAV6m-qRNef-_D5ZiR7jSe4rQ&_nc_ohc=I4SrF6F1gkcQ7kNvwE89ToW&_nc_gid=wQZuFdLoLXbKqkZNdEFVKA&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2f4qI5fqxnATFdH8Xu-8VjLMPaGCFGjd6qqBi_5qUkYw&oe=69F5D20B&_nc_sid=10d13b,https://www.instagram.com/p/DXkm-U7jhSe/,https://www.instagram.com/iceboxclivvv/,PARTY,✨CLIVVV✨,"CALLING ALL GRADUATES! COME CELEBRATE YOUR SPECIAL ACHIEVEMENT WITH US. FEATURING AFROBEATS, DANCEHALL, SOCA, KOMPA, AND AMAPIANO. TICKETS AVAILABLE IN BIO. 21+ | DRESS CODE ENFORCED.",,,1,3883400187549193374,True,False,False,2026-04-28 00:49:28
OFFICIALNJSOCCERKIT,BEHIND THE JERSEY WITH UNICORN 151,2026-04-23,,"NEW JERSEY, USA",NEWARK,NORTH,"HEAR THE INSPIRATION, MEANING, AND VISION BEHIND THE JERSEY FROM A FINALIST!",https://www.instagram.com/p/DXfNcS5P0jr/,https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/680002318_18003242153858436_6243484146224840337_n.jpg?stp=dst-jpg_e15_tt6&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gEcOyVAe4NQLZNpZJW_uxJI6Cytpe8JVacpQCkW60rTJNM9fxVLAtGLVDe5VAS1JTM&_nc_ohc=amEkBxeJ9tcQ7kNvwFQ_1ST&_nc_gid=PoeJk-lI71pKONWRAGKJfQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af1BpL67l9ZlVfqyq37LFf8ddnKDapnFGgHfZVDjKthLIQ&oe=69F5C38D&_nc_sid=10d13b,https://www.instagram.com/p/DXfNcS5P0jr/,https://www.instagram.com/officialnjsoccerkit/,OTHER,THE OFFICIAL NJ SOCCER KIT,"BEHIND THE JERSEY WITH @UNICORN151. HEAR THE INSPIRATION, THE MEANING, AND THE VISION BEHIND THE JERSEY AS THIS FINALIST BREAKS IT ALL DOWN. WATCH THE STORY. FEEL THE INSPIRATION. THEN DECIDE WHERE YOUR VOTE GOES.",,,0.8,3881880522854451435,True,False,False,2026-04-28 00:49:28
4LOVERSONLY.US,THE-DREAM DEBUT ALBUM & CLASSICS,2026-04-25,11:00 PM,APT4BATL,ATLANTA,,"EXPERIENCE NEW MUSIC FROM THE-DREAM BEFORE THE WORLD HEARS IT, PLUS CLASSICS! BAR OPEN 11PM-12AM.",https://www.instagram.com/p/DXkMwUckbws/,https://scontent-atl3-3.cdninstagram.com/v/t51.82787-15/674577965_18402647011144163_4339362587899058737_n.jpg?stp=dst-jpg_e15_fr_p1080x1080_tt6&_nc_ht=scontent-atl3-3.cdninstagram.com&_nc_cat=111&_nc_oc=Q6cZ2gGX146tsnzQGjY3lOnJBYQmnhuzaK_5REHjH6IbLKnX_cms8hSorjl_93BuHMDAC6k&_nc_ohc=9IKg5546JiQQ7kNvwHARemX&_nc_gid=Ea2nl8kng5iGCh56BFeCug&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2RlWF7gHS4YBgdlS5zjPZbtwf9HzMP5xHRkGwmgllmcA&oe=69F5DF51&_nc_sid=10d13b,https://www.instagram.com/p/DXkMwUckbws/,https://www.instagram.com/4loversonly.us/,MUSIC,4 LOVERS ONLY,"DEBUTING NEW MUSIC FROM THE-DREAM BEFORE THE WORLD HEARS IT, ALONGSIDE THE CLASSICS FROM HIS DEBUT ALBUM & BEYOND. THE BAR IS OPEN FOR ONE HOUR (11PM - 12AM).",THE-DREAM,,1,3883284875747376172,True,False,False,2026-04-28 00:49:28
OFFICIALNJSOCCERKIT,NJ SOCCER KIT DESIGN COMPETITION VOTING,2026-04-27,,THENJSOCCERKIT.COM,,,VOTE FOR YOUR FAVORITE NJ SOCCER KIT DESIGN AND HELP IT CLIMB THE STANDINGS!,https://www.instagram.com/p/DXpjECNCeLF/,https://scontent-ord5-3.cdninstagram.com/v/t51.82787-15/682048170_18003414911858436_4745394981812632240_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-ord5-3.cdninstagram.com&_nc_cat=100&_nc_oc=Q6cZ2gHrL0-Bhkk0IIGcFtlc6fYMXLjUHq2tCGY0DKRAyXnxnvfBN1VkwfwHSFrJOitKS6E&_nc_ohc=J_hd1DJ8JSQQ7kNvwFQX_yd&_nc_gid=HsU2BDOA-4VQ8BHNlxlyTg&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af2O-JjcodtfW8RU3KuA3eDtik-bw1-aSgE0bRhfO8Pp4A&oe=69F5CEA6&_nc_sid=10d13b,https://www.instagram.com/p/DXpjECNCeLF/,https://www.instagram.com/officialnjsoccerkit/,COMPETITION,THE OFFICIAL NJ SOCCER KIT,"UPDATE OF VOTING STANDINGS. THE FINAL SPOT IS STILL UP FOR GRABS. VOTE FOR THE JERSEY, SHARE WITH YOUR FRIENDS, HELP YOUR FAVORITE DESIGN CLIMB THE STANDINGS. WHO’S TAKING THE TOP SPOT? KEEP THE VOTES COMING.",,,1,3884790362455794373,True,False,False,2026-04-28 00:49:28
ALLEGORY_MC,BREAKFAST,,,"MONTCLAIR, NEW JERSEY",MONTCLAIR,CENTRAL,START YOUR DAY RIGHT WITH A DELICIOUS BREAKFAST AT ALLEGORY!,https://www.instagram.com/p/DXeq5YJDnm1/,https://scontent-bos5-1.cdninstagram.com/v/t51.82787-15/673117952_18136883287518789_6436086610796639881_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gFLHvIOT2RPcow9H7cvXatozcsEZOwcjUcUWi3RIor2j8Jcv6-7q-T_hOdy-Huttjw&_nc_ohc=Qn57495QiTkQ7kNvwGw140-&_nc_gid=0Ymx-EipOtKT01qN4btFUQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af07SCudbxY8M8uh1eF63J3NIsLNEgN7BKF_oIKHkq8g5A&oe=69F5C58A&_nc_sid=10d13b,https://www.instagram.com/p/DXeq5YJDnm1/,https://www.instagram.com/allegory_mc/,FOOD,ALLEGORY AT THE MC,BREAKFAST SERVICE AVAILABLE.,,,0.8,3881728589725333941,True,False,True,2026-04-28 00:49:28
ALLEGORY_MC,LUNCH,,,"MONTCLAIR, NEW JERSEY",MONTCLAIR,CENTRAL,ENJOY A PERFECT MIDDAY MEAL WITH OUR LUNCH OFFERINGS!,https://www.instagram.com/p/DXeq5YJDnm1/,https://scontent-bos5-1.cdninstagram.com/v/t51.82787-15/673117952_18136883287518789_6436086610796639881_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gFLHvIOT2RPcow9H7cvXatozcsEZOwcjUcUWi3RIor2j8Jcv6-7q-T_hOdy-Huttjw&_nc_ohc=Qn57495QiTkQ7kNvwGw140-&_nc_gid=0Ymx-EipOtKT01qN4btFUQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af07SCudbxY8M8uh1eF63J3NIsLNEgN7BKF_oIKHkq8g5A&oe=69F5C58A&_nc_sid=10d13b,https://www.instagram.com/p/DXeq5YJDnm1/,https://www.instagram.com/allegory_mc/,FOOD,ALLEGORY AT THE MC,LUNCH SERVICE AVAILABLE.,,,0.8,3881728589725333941,True,False,True,2026-04-28 00:49:28
ALLEGORY_MC,DINNER,,,"MONTCLAIR, NEW JERSEY",MONTCLAIR,CENTRAL,UNWIND AND SAVOR YOUR EVENING WITH OUR EXQUISITE DINNER MENU!,https://www.instagram.com/p/DXeq5YJDnm1/,https://scontent-bos5-1.cdninstagram.com/v/t51.82787-15/673117952_18136883287518789_6436086610796639881_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08_tt6&_nc_ht=scontent-bos5-1.cdninstagram.com&_nc_cat=109&_nc_oc=Q6cZ2gFLHvIOT2RPcow9H7cvXatozcsEZOwcjUcUWi3RIor2j8Jcv6-7q-T_hOdy-Huttjw&_nc_ohc=Qn57495QiTkQ7kNvwGw140-&_nc_gid=0Ymx-EipOtKT01qN4btFUQ&edm=APs17CUBAAAA&ccb=7-5&oh=00_Af07SCudbxY8M8uh1eF63J3NIsLNEgN7BKF_oIKHkq8g5A&oe=69F5C58A&_nc_sid=10d13b,https://www.instagram.com/p/DXeq5YJDnm1/,https://www.instagram.com/allegory_mc/,FOOD,ALLEGORY AT THE MC,DINNER SERVICE AVAILABLE.,,,0.8,3881728589725333941,True,False,True,2026-04-28 00:49:28
